小区名,地址,楼层高度,建造年限
锦绣北湖,顺庆北湖公园文化路89号,,南北
金帝城,顺庆西门西门坝街286号,,南北
科兴印月湾,顺庆潆溪高新大道一段202号,,南
佳信阳光香缇,顺庆市政新区镇江西路二段101号,,南北
蓝光COCO香江二期,顺庆清泉坝清池路19号,,南
悠山丽景,顺庆华凤潆华南路96号,,南北
恒大中航城(二期),顺庆清泉坝澄泉路,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,南
卡布基诺(一期),顺庆南门坝昌巷5号,,南
鸿升西河星宸,顺庆华凤高新大道一段202号,,南
滨江首座(顺庆),顺庆滨江大道滨江中路一段407号,,南北
敏捷星汇源著(新房),顺庆市公安局南充市顺庆区华泰路,,南
云岭花园,顺庆华凤群兴东路133号,,南北
市委机关生活区,顺庆北湖公园北湖路118号,,南北
恒大中航城(二期),顺庆清泉坝澄泉路,,东南
碧桂园原树缇香,顺庆恒大绿洲府荆路,,西南
蓝光COCO香江二期,顺庆清泉坝清池路19号,,东北
桑园路51号院,顺庆南门坝桑园路51号,,南北
科华云玺台二期,顺庆市政新区荆溪街道通江东路一段130号,,南
月亮湾小区,"顺庆火车站丝绸路55号,新月街3号",,南北
恒大中航城(二期),顺庆清泉坝澄泉路,,东南
石榴紫宸府(新房),顺庆清泉坝潆华南路一段,,南
龙吟瑞景,顺庆市政新区镇江西路一段55号,,南北
泰合青年城,顺庆滨江大道胜利路,,南
蓝光雍锦半岛,顺庆清泉坝澄泉路159号,,南
科华北辰天璞(新房),顺庆白土坝潆华大道青龙山学校旁,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,东南
宁安巷278号小区,顺庆北湖公园宁安巷278号,,南
龙湾凤凰台(新房),顺庆市政新区西华路二段南,,南
天誉原著(新房),顺庆华凤金融大道,,南
中南世纪城,顺庆滨江大道清澜路二段1号,,南
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南
鸿通翡翠城(新房),顺庆恒大绿洲站前大道（火车北站旁））,,东南
恒大中航城(二期),顺庆清泉坝澄泉路,,南
绿地城上海滩花园(一区),顺庆火车北站潆华北路一段,,南北
锦上花苑,顺庆市政新区清泉寺南路3号,,南北
鸿通文德中央大境(新房),顺庆市公安局潆华大道欧香小镇正对面,,南
coco香江三期,顺庆清泉坝清嘉路,,南
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,南
金龙小区,顺庆火车北站潆康南路,,南北
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南北
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南北
境界,顺庆市政新区锦亭路80号,,东南
格兰春天,顺庆南门坝玉带南路二段99号,,东南
碧桂园凤栖阁(新房),顺庆白土坝金鱼岭路（食品药监局旁）,,南
碧桂园原树缇香,顺庆恒大绿洲府荆路,,南
敏捷星汇源著(新房),顺庆市公安局南充市顺庆区华泰路,,南
蓝光雍锦半岛,顺庆清泉坝澄泉路159号,,东南
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,东南
鸿通公园1988(新房),顺庆白土坝金融大道与新城一路交汇处,,西南
领地天屿,顺庆华凤金鱼岭路599号,,东南
碧桂园原树缇香,顺庆恒大绿洲府荆路,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,东北
金色愿景,顺庆市政新区环都大道二段17号,,南
鸿升西河星宸,顺庆华凤高新大道一段202号,,南
天誉栖山府,顺庆马市铺南充市顺庆区金融大道,,东南
莲池路师院宿舍,顺庆北湖公园莲池路135号,,南北
金为领地悦城(新房),顺庆白土坝北部新城果州大道,,南
石油新城东二区,顺庆市政新区镇江东路二段17号,,南北
左岸枫景,顺庆西山丹桂路28号,,南北
石榴紫宸府(新房),顺庆清泉坝潆华南路一段,,南
昌信万卷山河,顺庆华凤南门坝西山西河畔,,南
鸿升西河星宸,顺庆华凤高新大道一段202号,,南
敏捷星汇源著(新房),顺庆市公安局南充市顺庆区华泰路,,南
鸿升西河星宸,顺庆华凤高新大道一段202号,,南
天誉栖山府,顺庆马市铺南充市顺庆区金融大道,,东南
江与城(顺庆),顺庆市政新区清泉寺北路12号,,南
金为领地悦城(新房),顺庆白土坝北部新城果州大道,,南
科兴印月湾,顺庆潆溪高新大道一段202号,,南
石油新城东二区,顺庆市政新区镇江东路二段17号,,东南
果山街84号院,顺庆顺庆五星花园果山街84号,,东南
领地蘭台府,顺庆白土坝市茂源南路,,南
天誉合府(新房),顺庆南门坝春江路一段139号,,南
筑韵丽都花园,顺庆市政新区镇江西路二段173号,,东南
科兴印月湾,顺庆潆溪高新大道一段202号,,南
敏捷星汇源著(新房),顺庆市公安局南充市顺庆区华泰路,,南
祥瑞小区(油院路),顺庆滨江大道油院路41号,,南北
颐和嘉园东区,顺庆市政新区三元路6号,,南北
龙湾凤凰台(新房),顺庆市政新区西华路二段南,,南
鸿通文德中央大境(新房),顺庆市公安局潆华大道欧香小镇正对面,,南
科兴印月湾,顺庆潆溪高新大道一段202号,,南
优品道珑玺湾(新房),顺庆火车站府荆大道·新南高旁,,南
天誉栖山府,顺庆马市铺南充市顺庆区金融大道,,东南
科华北辰天璞(新房),顺庆白土坝潆华大道青龙山学校旁,,南
蓝光雍锦半岛,顺庆清泉坝澄泉路159号,,南北
鸿升西河星宸,顺庆华凤高新大道一段202号,,南
鸿通公园1988(新房),顺庆白土坝金融大道与新城一路交汇处,,西南
龙吟华城,顺庆金鱼岭龙吟路33号,,南北
科兴印月湾,顺庆潆溪高新大道一段202号,,南
文明街101号院,顺庆西门文明街101号,,南
佳兆业君汇上品,顺庆白土坝白土坝路308号,,南
鸿升西河星宸,顺庆华凤高新大道一段202号,,南
科华熙和公馆(新房),顺庆火车站南门坝桑园路129号,,东北
恒大绿洲,顺庆恒大绿洲府荆大道南段26号,,南
金为领地悦城(新房),顺庆白土坝北部新城果州大道,,南
龙吟水郡,顺庆北干道龙吟路58号,,南
绢纺大院,顺庆华凤宁安巷81号,,南北
科兴印月湾,顺庆潆溪高新大道一段202号,,南
天府明珠,顺庆市政新区滨江北路三段56号,,西南
龙吟华城,顺庆金鱼岭龙吟路33号,,南
领地蘭台府,顺庆白土坝市茂源南路,,南
龙吟华城,顺庆金鱼岭龙吟路33号,,南
滨江首座(顺庆),顺庆滨江大道滨江中路一段407号,,南北
龙吟锦城,顺庆金鱼岭水郡路41号,,南
蓝光香江国际,顺庆南门坝南门北街80号,,南
上城家园,顺庆金鱼岭金鱼岭407号,,南
香槟小城(二区),顺庆火车站伍家坡街76号,,南
左岸枫景,顺庆西山丹桂路28号,,南
佳家绿城,顺庆北干道石油南路78号,,南
科兴印月湾,顺庆潆溪高新大道一段202号,,南
鸿通文德中央大境(新房),顺庆市公安局潆华大道欧香小镇正对面,,南
城市印象,顺庆金鱼岭鱼岭街66号,,南北
五星花园(顺庆),顺庆顺庆五星花园涪江路3号,,南北
人民花园,顺庆人民花园人民中路,,南北
新世纪购物广场,顺庆顺庆五星花园人民南路66号,,南
西华师大学府花园,顺庆华凤西华路三段13号,,东
蓝光COCO香江二期,顺庆清泉坝清池路19号,,南
悦中心,顺庆南门坝桑园路38号,,西南
巴福巷33号小区,顺庆人民花园巴福巷33号,,南
金鱼街117号小区,顺庆西华师大金鱼街117号,,南北
金鱼街117号小区,顺庆西华师大金鱼街117号,,南北
鸿升凯旋城,顺庆滨江大道滨江北路一段,,南
五星鼎城,顺庆顺庆五星花园仪凤街17号,,南北
和韵名都,顺庆西华师大锦程路99号,,南
南充恒大中航城,顺庆清泉坝清嘉路168号,,南
玉龙小区(一期),顺庆顺庆五星花园科苑街220号,,南北
中南世纪城,顺庆滨江大道清澜路二段1号,,南
香榭春天(南区),"顺庆金鱼岭正阳东路38号,延安路436号",,东南
铁投锦华府,顺庆华凤锦程路108号,,南北
佳兆业君汇上品,顺庆白土坝白土坝路308号,,南
鸿升凯旋城,顺庆滨江大道滨江北路一段,,南北
和韵名都,顺庆西华师大锦程路99号,,南
蓝润春风屿楠,顺庆恒大绿洲通江大道,,东南
中南世纪城,顺庆滨江大道清澜路二段1号,,南
家益江天一色,顺庆人民花园果城路49号,,南
铁投锦华府,顺庆华凤锦程路108号,,南
东方医院家属楼,顺庆华凤大西街241号,,南
世纪天骄,顺庆华凤师大路一段38号,,南北
滨江天地,顺庆市政新区规划八路,,南北
石油新城东二区,顺庆市政新区镇江东路二段17号,,南
马市铺小区,顺庆华凤文渊街49号,,东南
体育局宿舍,顺庆北湖公园赛场街51号,,东西
文明街101号院,顺庆西门文明街101号,,南
绸厂中院宿舍,顺庆华凤延安路511号,,南北
天府明珠,顺庆市政新区滨江北路三段56号,,南北
紫云巷36号小区,顺庆顺庆五星花园紫云巷36号,,西南
科兴印月湾,顺庆潆溪高新大道一段202号,,南
和韵名都,顺庆西华师大锦程路99号,,南
南充一中教师公寓,顺庆华凤慧莲街58号,,南北
城市印象,顺庆金鱼岭鱼岭街66号,,南
城北阳光,顺庆人民花园金鱼岭路402号,,南北
中南世纪城,顺庆滨江大道清澜路二段1号,,南
望江阁,顺庆滨江大道天工街61号,,东南
人民花园,顺庆人民花园人民中路,,东西
恒泰花园,顺庆西山镇泰路126号,,西
祺秀苑石油小区,顺庆滨江大道石油南路174号,,南
香意湾,顺庆市政新区镇江东路二段,,西
果城路31号小区,顺庆人民花园果城路31号,,西南
城北阳光,顺庆人民花园金鱼岭路402号,,南
锦绣花园,顺庆富春花园东风巷40号,,南北
承龙源,顺庆白土坝华锦路19号,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,南
蓝光香江国际,顺庆南门坝南门北街80号,,西南
麦秀路3号小区,顺庆北湖公园麦秀路3号,,东西
潆兴小区,顺庆火车北站群兴东路,,南
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,东
尚品观邸,顺庆市政新区镇江西路36号,,东
蓝光雍锦半岛,顺庆清泉坝澄泉路159号,,南
祥和居(顺庆),顺庆顺庆五星花园青年街13号,,南北
中梁壹号院,顺庆清泉坝澄泉路19号,,南北
海润滨江,顺庆滨江大道滨江中路一段,,南
佳兆业广场,顺庆滨江大道正阳东路39号,,南
领地天屿,顺庆华凤金鱼岭路599号,,南
怡和苑石油小区,"顺庆北湖公园西河北路139号,西河北路9号",,南
海润滨江,顺庆滨江大道滨江中路一段,,南
涪江路电力公司小区,顺庆富春花园涪江路196号,,南
凤翔新城,顺庆市政新区凤翔路48号,,东
家益江天一色,顺庆人民花园果城路49号,,东
长城小区,顺庆火车站和平西路47号,,南
金玉丽都,顺庆火车站铁欣路308号,,南
钟家巷83号小区,顺庆顺庆五星花园钟家巷83号,,南
恒大绿洲,顺庆恒大绿洲府荆大道南段26号,,南北
西河北路84号小区,顺庆华凤西河北路84号,,南
天府明珠,顺庆市政新区滨江北路三段56号,,东
江天小区,顺庆火车站西藏路,,南
新风尚,顺庆市政新区锦程路198号,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,北
奎星苑,顺庆滨江大道奎星巷24号,,南
公交公司宿舍,顺庆北干道和平东路19号,,东
华西大厦,顺庆北干道金鱼岭路332号,,东
蓝光雍锦半岛,顺庆清泉坝澄泉路159号,,南
辉宇都市泊岸,顺庆潆溪潆康南路316号,,南
南充一中教师公寓,顺庆华凤慧莲街58号,,南
金港湾,顺庆华凤凤天路150号,,南
三鹏公寓,顺庆火车站红花街8号,,南
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,南
丝绸大世界,顺庆北湖公园丝绸路48号,,南
天龙四季花园,顺庆富春花园玉带北路2段-89号,,北
金为铂鹭风华,顺庆恒大绿洲府荆大道,,东南
新生街小区,顺庆西门新生街,,南
恒大中航城(二期),顺庆清泉坝澄泉路,,南
什字下街小区,顺庆顺庆五星花园什字下街11号-78号,,南
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,南
九道拐小区,顺庆顺庆五星花园滨江中路二段249号,,南北
鸿通翡翠城檀府,顺庆恒大绿洲通江大道,,西南
泰合青年城,顺庆滨江大道胜利路,,南北
恒泰花园,顺庆西山镇泰路126号,,西
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,东
什字下街小区,顺庆顺庆五星花园什字下街11号-78号,,南
悦府,顺庆南门坝大南街29号,,南北
龙吟锦城,顺庆金鱼岭水郡路41号,,南
中梁壹号院,顺庆清泉坝澄泉路19号,,南北
金绩街126号院,顺庆白土坝金绩街126号,,南
石油三中队宿舍,顺庆金鱼岭迎凤路128号,,南
新华小区,顺庆金鱼岭金鱼岭路362号,,南
涪江路电力公司小区,顺庆富春花园涪江路196号,,南
碧桂园原树缇香,顺庆恒大绿洲府荆路,,南
怡和苑石油小区,"顺庆北湖公园西河北路139号,西河北路9号",,南
骏达小区,顺庆顺庆五星花园双福街71号,,西南
博雅豪庭,顺庆白土坝潆华南路二段158号,,东南
春风玫瑰园,顺庆市政新区万年西路93号,,南北
嘉陵江航道管理局家属楼,顺庆西华师大果城路119号,,南
都市福地,顺庆华凤西华路二段43号,,西
汇金国际,顺庆白土坝白土坝路239号,,东南
金港湾,顺庆华凤凤天路150号,,南
新风尚,顺庆市政新区锦程路198号,,东南
蓝光雍锦半岛,顺庆清泉坝澄泉路159号,,南北
鸿升凯旋城,顺庆滨江大道滨江北路一段,,南北
西门旺角,顺庆西门涪江路175号,,南北
嘉泰小区(A区),顺庆北干道石油西路122号,,东
西蜀嘉园,顺庆市政新区锦程路269号,,东西
瑞露嘉都,顺庆南门坝文峰街二段2号,,南
金龙小区,顺庆火车北站潆康南路,,南
春风玫瑰园,顺庆市政新区万年西路93号,,南北
情谊文化居,顺庆火车站石油西路,,东
瑞丰花园,顺庆市政新区清源南路38号,,东北
悦府,顺庆南门坝大南街29号,,南
丝绸大世界,顺庆北湖公园丝绸路48号,,南
瑞露嘉都,顺庆南门坝文峰街二段2号,,南北
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,北
罐头厂小区,顺庆华凤延安路278号,,南
辉宇都市泊岸,顺庆潆溪潆康南路316号,,南
东风小区,顺庆火车站伍家坡街15号,,南北
领地天屿,顺庆华凤金鱼岭路599号,,南
恒泰花园,顺庆西山镇泰路126号,,西
得泰大市场,顺庆火车站长征路186号,,南
恒大绿洲,顺庆恒大绿洲府荆大道南段26号,,南北
筑韵丽都花园,顺庆市政新区镇江西路二段173号,,南
华西大厦,顺庆北干道金鱼岭路332号,,东
佳兆业君汇上品,顺庆白土坝白土坝路308号,,南
明宇帝壹家东区,顺庆南门坝文峰街87号,,南
三公街110号小区,顺庆人民花园三公街110号,,南
龙吟水郡,顺庆北干道龙吟路58号,,西南
中南世纪城,顺庆滨江大道清澜路二段1号,,南
马电花园,顺庆市政新区滨江北路二段72号,,南
长城花园,顺庆火车站和平西路47号,,南
悦府,顺庆南门坝大南街29号,,南
石油新城东二区,顺庆市政新区镇江东路二段17号,,南
泰合尚渡,顺庆金鱼岭滨江中路一段97号,,东南
